loan_id,customer_id,loan_amount,interest_rate,start_date
LON2GJOLMP40WJB,CUSKHW3E92HJP7N,46795.54,3.73,25-01-2024
LON35IWVXR742XM,CUSHF7IYWI3FH0W,8963.89,17.38,08-03-2022
LON8YID0ALQM1FO,CUSA65AHG7VVOOH,23831.95,9.0,07-04-2024
LON1PCXIAZOD98W,CUSOFNEKWT57NYY,50583.71,4.6,06-11-2022
LON5T9XBJ8PBJPA,CUSU67FNESLPMP2,5747.47,7.4,27-12-2022
LONI5202IG4KO3G,CUS33H8Q1DNNEJ9,11939.97,10.15,10-01-2025
LON4HEZ6EFZZ782,CUSK963V4X25WPT,42661.16,5.32,28-10-2022
LONGTINAW2IZQFV,CUSGT7A67JHF2GJ,18643.33,8.34,08-09-2022
LON4QK8SZNKBORU,CUS0ZQPLWAOSTKW,2082.25,10.32,03-03-2020
LON2Z8483KQX2JL,CUSW8TNJ7198MJ7,500,14.7,11-12-2025
LONCC3G6TKT7S85,CUSJP79M90NG00V,10758.82,18.38,05-01-2025
LONLNJB2LV7F64X,CUSHPJ1A2CSK3MW,28903.14,4.66,28-03-2022
LON2YQ8ZC6PVQIW,CUSH6DUIOO8CC2Y,500,15.77,03-12-2023
LON2VXSTGTM4RJT,CUSMQE3D0KX8U5F,4665.23,13.43,24-11-2023
LONIPAS0AGP64F8,CUSOUWCHZI2MSI9,42283.45,9.46,13-02-2022
LON6A0YQDT7ABHW,CUSEF5K2ERTBKP6,40779.72,5.42,08-01-2024
LONB5SFJU2G12VJ,CUSQIOX4UKCXA5X,40842.62,3.62,04-04-2021
LONW53CN9YC7NLK,CUS5K6VVQQQCAG3,23024.58,7.8,19-04-2024
LONM2V7SOJE8RNV,CUSSKLUJ7NI6WI8,16458.66,10.87,12-10-2021
LONSDT4S03RW5UN,CUSKSWL9I9A2S1T,19875.9,11.91,17-10-2022
LONF2QSE40W47O7,CUSIEKF2VZ9W9HD,5444.87,6.0,16-06-2022
LON0YXJUI19AA2K,CUSPWS19Y0316EH,16418.23,11.73,19-01-2023
LONQBKBPTUPUCLL,CUS2Z84QJ5INJD0,49133.09,8.59,15-05-2019
LONJW36ZD8322JP,CUSN5IMY42KVG48,45156.48,10.4,23-03-2021
LONP3RNOAJHMSJW,CUS1RFDMPODA2EQ,16760.36,6.95,25-02-2024
LONJSXI8VHG3QPC,CUSGC42ESGXFVR2,8629.71,11.59,06-07-2025
LONDI6ZVNZY45CG,CUSO8HYNE5QBMNB,27923.64,11.12,24-08-2024
LONIYPXWPQQW9LJ,CUSDNUR7O6I35E4,35747.46,3.33,02-09-2021
LON9N4KOO0A81LB,CUS4SS6DZ29F5HU,40655.79,1.34,21-04-2019
LONC1MMS5C5TPK8,CUSELC7R553WY27,8361.89,7.13,16-02-2025
LONP3XFQT6ROEIQ,CUSX90HZ69DBIQI,52039.31,5.51,02-09-2022
LONGWTSBIIYORRV,CUSF566SZSGE7RN,12407.32,13.39,09-09-2023
LONKD6NI1FW1TS5,CUSIDE9UT0CLB92,23081.71,9.99,11-11-2019
LONYK2I51JFSDVE,CUSGMDPNK02TV2J,7411.14,10.36,15-01-2025
LONR0TO82TGQFXT,CUSCZ8AZMWZP3YS,62162.65,9.77,26-11-2023
LONIVQ876Q3QWYP,CUSL7TNG1755XWR,24066.35,1.39,27-03-2024
LON39D4HUK5M40I,CUSK2OJSBAGUQQ1,44917.04,4.51,04-10-2022
LONQ43B2A4WJO3V,CUS8FXODU50TB9H,36874.06,1.42,02-11-2020
LON008Z837N04SG,CUSROROBH8V291H,24091.73,6.44,03-10-2019
LONU7NJ59KSSNBH,CUS0BZXCBJRIMWN,15788.31,5.41,15-10-2020
LON90XUNIV34XZX,CUS9BDSL5H0P83V,42499.9,10.18,19-08-2025
LOND1T9AWVXNT7D,CUS19WWVQA75SLV,24270.53,7.68,27-05-2022
LONKHSRXO42W8FW,CUSD71NWZ3PNKYQ,3837.14,9.79,18-01-2023
LONMD2MQCNUQIW2,CUSL8SR3DPOZDUE,26631.44,7.63,28-10-2020
LONAQPKW9Z5SIB9,CUSSZXLCZQ414SU,46662.31,12.07,10-12-2021
LONRD10BA1QFXCQ,CUSFTO9C77Q1YV7,50604.77,6.16,14-03-2020
LONDZXNEMAMWZSR,CUS9COOZE9MCJQQ,33657.46,3.3,16-10-2021
LON5NT7NENYA1QV,CUSQ6OQKIW3HEKZ,40637.94,9.25,05-03-2022
LON19NIZW2PQZ8T,CUSM3A2NC1UBQ7B,42313.66,8.76,06-07-2024
LONN3EVAI8G7W50,CUSSKQYSM5VWUMI,11214.52,11.34,07-06-2020
LONBPVN16PMOKKT,CUS6LIAO3015J9K,29709.55,2.17,12-12-2019
LONUPSRLGHP86Z0,CUS8ARDKHH2GA4W,13320.43,10.19,23-01-2022
LON917DLNZ6EWIN,CUSG9RFGN3AR1KC,21654.06,6.95,16-03-2025
LON2IYGZZ9TKFOH,CUST9AWZYG3537O,7696.98,13.03,26-08-2024
LONWL2FDRZ337PK,CUSJASCQI1E2HJO,44863.23,11.29,11-09-2023
LONDF014S84A2JC,CUSYMO1O5YX4TX3,58367.58,9.06,18-11-2021
LONXV5ELIQ7TONO,CUS9LO4JT54U02W,1425.36,12.08,05-06-2020
LONLFNLFPR9ZXJR,CUS7E76FMLWXO9Q,6664.64,17.81,04-09-2021
LONG83GWLTWQVO5,CUSZ9S1MK6AJLEO,11389.71,8.05,01-11-2020
LONYKSAVQOXPBE4,CUSXHPEXMK9CROV,35194.35,10.36,19-01-2023
LON6DGC0NYVAEST,CUSZV4WV2P0ZID5,15574.01,7.21,10-03-2020
LON2SCJGJOQ8A5O,CUS0M5AEY48K0Z7,43099.33,6.56,09-03-2022
LON3KUIIUVDH19M,CUS79QFC6WMJ72O,500,16.39,04-04-2024
LONS39IFYNSY59H,CUS6LODHLDKEWWN,35067.3,10.95,13-12-2021
LONZ9FOWJIWZ58D,CUS2WO90LHW4XX6,34367.95,8.21,08-04-2022
LONXTIC0VMXBQUH,CUSDL2BVPWZNVM7,500,7.42,05-05-2022
LON2KSMXDA4OXNQ,CUS6SKHX7I63L3V,44754.21,12.01,21-09-2024
LON0FDSJVXKQFN0,CUSCT2S5I0UH24Q,23163.88,12.01,11-10-2025
LON17XOO9FHSZX6,CUSZ9D7MKDEILZA,4313.18,15.1,17-04-2019
LONPC114F9ZVLFB,CUS32QC6K6YKKF2,34168.31,8.82,02-11-2025
LON1KNA54GT8BN4,CUSFWGW2BN8G124,29427.81,5.37,04-06-2021
LONNOH97CRCPH5P,CUS9Z6V2BX5UHM8,11427.65,18.62,14-02-2021
LONN3ML4B34U8ER,CUSNJ0RDXNYN0O1,49619.34,3.87,17-04-2021
LONOX0BGOR74KKQ,CUSOH9BCAPFLXS1,15402.63,12.65,10-04-2022
LON0QC4QSOS591I,CUSS67MHZRW6G5E,500,8.63,22-02-2022
LONNSWTO5YRAVVB,CUS7D6D2AIMBTH4,29441.67,12.94,13-02-2024
LONYFUUJT3EJO71,CUSRHDBSOM6B6IM,26177.87,8.15,21-02-2020
LON6CC5XLDQF6KR,CUSHFV7XVNDSBI2,14371.06,7.94,27-07-2020
LONL5T0WB0B5FDQ,CUS0OHYE7BQM289,24884.01,6.0,23-10-2024
LONHQBTSIMU1THY,CUSW1XJPZKWW4VX,21659.23,10.54,14-03-2019
LONPI86ZDNL7XI8,CUSUGAQ5GEDB9SJ,57740.56,5.05,19-03-2024
LONKY8SMY1JK44W,CUSFY4H6A3KI6MP,52547.72,11.86,17-12-2021
LON1O11ES91EZSD,CUSSAG37S79RLZQ,42769.22,11.08,02-06-2019
LONQZEUOF7TTLUE,CUSH65I4BUTILAZ,24374.2,10.23,21-10-2023
LONZJM54WCL0RAA,CUS8OAUVXRM4N0X,41378.01,3.48,08-02-2024
LON8O2D0EK3CB5P,CUSKC34ZU6F2M51,500,7.91,12-06-2020
LONP6J1R6MOXUGI,CUSINBR6BSTHXSR,3607.84,10.24,19-11-2024
LONYHF3QSD4AV6S,CUS8OC2NPT4DO3B,49172.79,8.73,28-10-2025
LONAOUERIYIOKTX,CUSTL7MC3U2RGU8,10790.13,16.67,10-11-2023
LON1ZGRWH5C2OD8,CUSE79WWZZEXNJB,500,15.72,25-10-2020
LONSN9DK2UWC96B,CUS33SV2QTTIHXJ,17615.65,11.77,16-11-2024
LONN4YY7JPGEFFJ,CUSGG2B5UZ9WPII,7084.94,8.69,07-02-2024
LONQMTKNBBW68XC,CUSJ1IV98MWMQMX,15300.06,9.26,24-10-2023
LONY17QIXKRGE8X,CUSTDFN779JUIA1,45398.06,8.92,06-11-2024
LON9C1EKBGRR4X8,CUS66FVTSY9FWMN,33618.48,6.98,02-01-2021
LONQ8ADPMES6SCK,CUSMVFTM1ZYX6P8,45794.04,5.02,04-09-2023
LONQ0KRKBATTRPX,CUSX84PAEPQXAD1,11656.63,8.66,17-02-2024
LON8TUP4ERDO5SB,CUSGBMJZDFCUZPI,12568.67,12.83,06-10-2024
LONHRWGZM040PDU,CUSPTNT17OFZKO0,21692.42,9.72,10-10-2021
LONAFQOL5QQ9GIO,CUSSABJTUD2TA3W,18337.55,9.21,02-11-2021
LONRQROD67V7BFD,CUSAJ89FE1RKYH8,2160.68,11.66,20-12-2022
LONGKZN9A8KZRZ4,CUSHA2RLM9RLZIF,22956.91,2.96,03-12-2020
LONLUACYEZU4747,CUS0V9I1KX0A07S,13980.91,9.72,15-12-2021
LONOT7ZEZONWTNT,CUS41NV2ADLKYOF,11928.17,13.41,13-11-2024
LON81JCRB9RNW75,CUSJ5V9NN6RFCZF,11407.74,20.0,04-08-2023
LONB4VZE22X8AEY,CUSMCZ898KOBP5Z,27563.79,3.36,01-03-2020
LONO20D2YO8WTLC,CUSDMRP3EBD7UBP,31179.87,8.04,02-11-2022
LONO9CYOS2BHHMH,CUSPHZ3OZ9C0H85,22109.11,11.26,19-11-2021
LONUGG5XN9GC460,CUSS84ZZ2EZMP9L,24750.22,9.32,16-12-2023
LONPV4Z6BJV80Q7,CUSVXXS8HE8Z8LT,25448.14,11.98,17-06-2023
LONGHU7O12TZEW8,CUSH5O1HRQFJPYZ,37856.43,11.63,16-10-2023
LONFY6IT022WXIC,CUS00QII9SR88GT,42551.19,6.86,27-12-2024
LON1Z8U4C2U7SCM,CUSFOW7V8DB5PJM,12456.58,14.86,11-12-2019
LONFRSKV7I2T1RQ,CUSZCCPKYJ9BXKT,17056.53,5.91,16-12-2022
LON2O2RFF135L6H,CUSBPVHWP6LIR7P,29762.79,7.09,02-10-2021
LONPMPXI49SJN9Z,CUSBTG7MR7M0G16,2671.07,11.55,15-02-2022
LONYH3FIEY54KTB,CUSZPGU2NNS361B,6908.23,6.57,26-12-2022
LONRL918AKIA4IN,CUSFGH82NJ2UGXC,84691.01,5.47,03-01-2021
LON97917B3RF12S,CUSMAQCULHTAWQ4,2646.86,13.27,05-10-2023
LONPT2AU852W18C,CUS0CNI4EBXFUJW,16746.04,7.34,09-10-2024
LONSRQM5H19IR3E,CUS7V0PLFJJBLKQ,9505.52,10.98,20-03-2020
LONU7LEN6JOY7S4,CUSFQLBGTKN3N8H,51665.2,3.39,16-10-2022
LONN2HNPLQT011V,CUSP35XTM7DCGNZ,2128.94,10.44,16-01-2023
LONTAXK3VO6RH17,CUST2DKHZYNY05A,19054.95,9.44,17-09-2022
LONW4LPU9HF5DEY,CUSW69FAKABO5EY,5646.86,11.98,19-10-2020
LON79E3TNZ6GZM9,CUSG6R60QJ52LE8,15170.14,12.59,14-01-2020
LONKJVQ6G1W3DE1,CUSPIAYE1NU9DIO,34223.53,3.17,14-05-2023
LONF3VRPSOD1XAL,CUS88LEGDMGCO3T,27088.0,7.41,08-08-2025
LON7EKR2J68D672,CUSA8IYL258XXGM,16635.02,7.81,05-04-2025
LONQO2GXNY7RQLO,CUSSFC19WG88OQ7,14650.36,8.04,07-06-2023
LONHUCIC7WQEAIN,CUSB0WZGIAEOACK,10310.18,6.73,01-02-2023
LONHNF9HFAX7MSW,CUSWURUIF70D6MK,49345.17,7.97,17-01-2021
LON12GMGT1Z84LZ,CUSVQ4R7EQS3AN7,43150.49,3.42,12-03-2023
LONE0SZEJGE48YT,CUSFAG3LY1C1OYK,3529.56,10.35,12-06-2019
LON9TL2IM7VPJP6,CUSEAFQZ7DFU87Y,8442.89,7.43,07-10-2024
LONSH5ZY5L0AK0I,CUS2RN9JJDLDEL7,50601.21,5.72,18-04-2022
LON9CNS7QFIBL4V,CUSZO8USRL4IIKI,19128.0,9.88,12-11-2022
LONGBZ2TUYV1OR8,CUS9UAK2UTTOIK2,11267.51,10.92,02-01-2023
LONE9P9QX09DFUH,CUS413V2V6CRA5B,98167.89,3.73,26-02-2021
LONS2OKX8N6QE6A,CUSPAU2ZORO10GU,21314.81,8.21,21-08-2020
LONYZ06T9EER97Z,CUSKTA3X45N4OIZ,57061.54,2.23,04-11-2019
LONEOSFWN7G3ZJ7,CUSKTTN4529QZYG,500,5.14,08-08-2024
LONG4ZCXOE9FDDE,CUS0D9NVYYAPKOM,40105.14,7.05,19-12-2019
LONZDFUDC7T36SA,CUS6IT7O2CVPQLZ,23764.56,7.05,08-11-2022
LONE3TT94DWMXK1,CUSQN731KVLOQJY,24613.57,9.65,09-03-2019
LON51WQFLJAM5D7,CUS7LO3GTD2Y4O9,9038.51,14.83,18-02-2025
LONL97I4OC4RPWK,CUSISXNNNN0W8C0,52509.88,6.04,04-01-2021
LON69QB7E1XJDNG,CUSZP239NO616Q4,12675.56,5.78,26-06-2019
LON42EG4VCXLPCL,CUSPBRM78LXTP2F,6064.45,7.77,02-08-2024
LONPA6880KYXINB,CUSHG7GTTO19QEO,48505.95,9.04,19-07-2019
LONXJ6TA9WLXL3V,CUS9YYMSEUAR2Y9,8341.54,12.36,13-07-2019
LON9HJ48ORPK5TQ,CUSYDE8HVJ6GKDO,61275.08,3.13,08-12-2025
LONIG4MIAGLKDNF,CUSTWMXZ433GD8T,7829.07,10.59,18-02-2020
LONAEW1E3YXWTL1,CUSRED3OFMBTCX8,50065.87,5.84,04-05-2023
LONQP9K677F77KM,CUSVJ3GSG6IE1GT,34032.07,8.88,17-03-2025
LONFFYXXT38OC3N,CUSIUY5J3N6MM04,44413.25,6.0,06-05-2023
LONXZDHPTMDCWP3,CUSCODV2PAK6P5E,4362.39,15.63,21-12-2022
LONLS1KN5O2Z6DF,CUSMYRDDSBOZ1UW,34942.79,9.03,16-02-2022
LONK2AT27UZ8SA5,CUSAHY36L7YDOWO,13371.6,12.79,15-09-2025
LONAN7LBPW689HU,CUS4PHRPPLQVVDS,25663.32,5.45,28-08-2023
LONIU3TDYMZ14WY,CUS6YKLZLO9CSWG,16425.63,9.67,28-02-2023
LONXVDX8CXKV9FR,CUSQK5E43NQ5KK3,24452.82,2.52,10-01-2019
LONWQHE37RQLOOK,CUSUK4RPAKHYYP8,3051.87,14.96,10-11-2021
LONG045JZFFGM7U,CUSKMXKPV66RSY9,8676.34,16.46,15-03-2023
LONGPY8RJW7P2O1,CUSX4G7BO8B8O8O,13755.34,11.33,04-12-2024
LON9OLPSHF0YJFN,CUSYRQQWMQA5S55,32006.54,6.19,03-04-2021
LON1MY35VBRFNX9,CUSGUGEZ72WXI8Q,31574.37,5.03,24-11-2023
LON333186J3WRSB,CUSPG7YW5REQ90D,9538.43,17.16,22-10-2021
LON7JNZRITJPQDW,CUSR9QZ02O1W37N,35490.54,10.97,03-10-2019
LONTECJKF2SGWU7,CUSPZ27X7OONMQY,61707.36,9.7,15-04-2022
LONWXLXZDRRGWJF,CUS022AI96S58EL,18876.29,8.9,19-10-2022
LONX3OX4E5DWMF9,CUSSUMW28QXJE9K,66777.89,3.67,19-11-2021
LONUSOQS3E0QXRS,CUSOF6ISUILKOS2,51382.03,5.31,12-01-2022
LON7A9QXLFFI4OI,CUSYXO4ITI8RV0C,19507.93,12.75,02-03-2023
LONWCQJONJNN2FK,CUS39K1R2JGRO6N,7105.42,8.55,01-09-2025
LONWD5DXG1YH7L8,CUSZ4FNGK8LQG3Z,48629.34,4.87,07-10-2023
LONWXATQ0250OWX,CUSL0OEXIR4IIQK,16220.26,8.67,25-12-2019
LONUYVVYVU68FWF,CUSNSF1T19TMI6O,21834.56,12.27,07-09-2025
LONURA3GF9TKMZ4,CUS2EPFW5RD1V2H,17392.03,9.42,05-12-2021
LONB09EOR42FVZG,CUSCT3SXHJWDXD7,29420.93,3.83,04-08-2022
LON69609S67V4RO,CUSI3X2IYWOY7L8,20475.59,7.17,12-01-2020
LONIMQ0NS5XPEMY,CUS7WJFDD568QL4,42790.31,9.61,08-01-2020
LONTXJ0KK7D9PN8,CUSKUE0U9CDRRNK,28138.48,8.28,03-11-2022
LON9NL2GMP7UU1E,CUS2VZEYA6I777X,65923.53,4.29,10-10-2024
LONMWWQ9NWVKHFN,CUSANT9GT6SXKRU,23793.51,6.43,04-10-2020
LONCNDLGE5NZKVJ,CUSA80FRWANBB4V,500,9.17,11-10-2021
LONWR2BVCS0HT3M,CUSHSBL82N3FTZK,14109.78,6.73,23-11-2020
LONMGRD18OO4P3U,CUSE9HJD2T3D82U,28516.57,8.7,22-09-2024
LONASNBHCWQ7LLE,CUS9S7TG9OZN87G,18862.56,16.46,06-12-2019
LONZM7NY2P819QN,CUS21AT7YPFK6SF,28223.25,8.49,02-10-2025
LON9Z2U283SYQB2,CUS5S3UJUKLGH2D,68324.76,5.35,20-08-2020
LONTERWIH17MOJW,CUSDGN3GFVKZQDL,500,5.04,13-01-2024
LON4LW51MWNZQYV,CUS3G04J349M0VN,45819.37,4.1,21-10-2022
LONFLJM7V61VOS8,CUS5VHZTL747NXA,16321.18,12.23,19-11-2023
LONIB9MFP8JYW6Y,CUSC7CWC62ODE6I,7158.94,9.39,20-10-2022
LONQT7BQMDZY1W8,CUS9PCURR09BK6Y,37471.96,4.98,08-04-2022
LONWTV6852TZQH8,CUST1SBXOSCCSPI,6351.5,14.41,16-07-2023
LONXAP7Q5KBKRUE,CUST610H49CX8SH,9692.23,10.62,13-09-2025
LON0IAAVW7C13NU,CUSO3QD90SBTS2M,39381.43,4.2,02-03-2022
LONUS7P8JON93B7,CUSZN5ZUVRVVJ30,5271.43,10.74,08-02-2020
LONXXVS94UXQPXO,CUS8DBNSWET9TH3,28937.01,11.61,13-01-2020
LONTXY2L78RUVEK,CUSROQIJ7OT0VXJ,8036.99,5.62,07-08-2020
LONHB5V394W0ZK8,CUS0YOCRNR8FGPE,12921.37,7.34,20-12-2022
LONBHGOJDMUH5GH,CUSDLFI6ENXC6FW,57913.42,4.98,24-11-2024
LONXZVLRDVM5MKF,CUSSFITM6C7DIET,41983.71,11.62,19-01-2025
LONX9R3AL1RU03N,CUSI59FOCSOX3U3,31851.8,5.6,27-09-2020
LONEGD1UHHHTO78,CUSL7HZYPA4T2YK,42464.88,10.38,04-01-2023
LONDE6N603KB3QK,CUSYLURXF60R8SG,6951.64,9.13,27-04-2019
LONBI9RQW75ND60,CUS6NNZTMR6R7WX,10230.34,9.72,26-10-2019
LONNG2OH08NHJ96,CUSVP2KBBNEIAJL,49225.51,6.1,05-08-2025
LONRXMM37EGJJFJ,CUSYV06ZZKUVWHK,53697.13,3.28,25-02-2021
LONC9FKVQWDI3YK,CUS8BUMNCNDV2LI,32659.41,6.66,26-12-2020
LON658K649TU05G,CUSF54IDGH3NAVY,7307.72,10.01,15-07-2024
LONG7S0Z3KH7HO0,CUS67H224HZX9RQ,38236.51,9.41,13-09-2019
LONB9DK98BP6URB,CUSZRU14JBC6BTX,874.37,9.51,17-11-2019
LONQJCYH0KK5S5Z,CUSIFNSCSEWA96T,9747.64,15.12,12-06-2020
LONEM8UNQO8ROXW,CUS2CT8OF5YIJEZ,500,10.13,13-04-2021
LONSMI78S9OLI7C,CUSEE86AH6YG6S7,5766.27,5.65,13-12-2022
LONIQDZ2GD2SL5F,CUSNJ6P638PLOVI,10486.12,7.92,03-08-2020
LONHH18RZG88GYH,CUSAQA35W84W3CH,33613.45,3.08,12-04-2019
LON500IMCJZNHL9,CUS1IFW7DAJWESQ,43916.81,7.9,21-05-2024
LONI6E4QC3VKO7S,CUS3U76U3CZQ057,14013.62,4.93,20-03-2021
LONTBL85E4ERWCD,CUSEZCNH3AC7K47,4087.38,7.83,05-11-2021
LONVT3YTTS93X5X,CUSAEP5BNE9NADQ,40584.09,6.55,23-04-2020
LON2M5PA98XFK0R,CUSZPAMGS1CUH18,37674.76,4.69,21-06-2023
LON2C7RG2G25627,CUSOV12NMXLXF34,48553.42,6.72,06-11-2020
LONX5F3M7RBKX3Y,CUSDO2LRHDFR0SK,10303.09,9.05,03-11-2020
LONN1AORNQMQ3E9,CUSVW8V5GOZU336,26930.11,7.6,22-06-2025
LON5P1YVURWVWYR,CUSBVMDCDOETP5X,40622.08,9.47,12-01-2025
LONE0DYYBI0FUGI,CUSVG65P08Q68PD,500,8.75,03-09-2021
LON2M6V3G5SHUVJ,CUSN4ONWZ5JTWEQ,11149.54,11.24,27-09-2022
LONU6JULBT4A58H,CUSCR9GUQU32MNA,24791.73,6.58,06-09-2024
LONRTBCO5HLX1WY,CUSXWV0SQ0LX3U4,14766.28,4.23,17-11-2020
LON2VZUHDXDCGLF,CUSUSC6WNEF1CJR,30158.9,12.9,28-05-2024
LONJASYN4OY8YOX,CUS405C0Q8BI3WY,1940.3,10.11,08-07-2019
LONYCRK50VGW9QR,CUSHD4K0J7TUPK5,20243.79,9.75,23-07-2021
LONORD9ZMFJTJYU,CUS0N2ODJS2C33Q,7054.46,5.08,17-10-2021
LON0EGHBMM8H0IL,CUSDITKCXPUVYYA,12982.89,6.68,21-11-2020
LON2EQRHJE9HTI9,CUSC8XAQFFSZVZ7,27438.69,6.46,22-02-2025
LONJYARLKXMU6UF,CUSUBTOTWRR8VD9,7297.32,11.41,15-06-2023
LONB8QUOZBBS7YU,CUS3D74DOXLQA0F,7241.47,14.83,11-09-2022
LON8TQ0WOFGTVHT,CUSLNNT7JEL8C42,10898.43,5.57,22-01-2024
LONTXHSSTX7AEB9,CUS0G6U73HHJTV6,68463.4,4.26,18-04-2020
LONRLV0XA8YUBPH,CUSQ0KR33QFYZ83,19699.78,3.35,27-09-2024
LONWV7KCR4QPSP6,CUSD3WN8M5H27K1,3878.78,10.11,22-12-2022
LON09ZC429Q6O8R,CUSN26SMMQZ6NEV,24189.77,8.02,07-06-2019
LONWEFDO3L9HVO8,CUSNF70OSDYYCVF,26428.65,12.69,21-10-2023
LONSJWBGWCXGU4Z,CUS19LO25AXVGCT,36568.05,8.37,19-04-2021
LONH07ESUQBOQT4,CUSMQLSLM8QX54M,86205.48,4.11,11-09-2021
LONY69JPMGOOVE6,CUST6TJSK6E94XY,14300.29,9.88,08-10-2021
LONN0EE15LMM8XX,CUSVS0BRNUR7L0H,39244.06,8.4,12-10-2024
LONF1QUM6SKY27S,CUSS6ASGZ49XG23,65193.06,3.43,09-06-2019
LONC9NQAWWHMBZ8,CUSLFC37A9VI1B0,20107.38,8.0,02-10-2025
LONS101O2F1IZ2X,CUSGG3YXR2UQ6F2,25705.72,10.82,17-03-2023
LON52LNX99DGBC7,CUS0CWP3I9GOFMI,50713.22,3.51,04-11-2020
LONKL9KGHLXKY98,CUS856VQ4GW72DU,12741.32,9.24,01-11-2021
LONHSL87X7YCVZG,CUSIDMNOFX5LJU7,13173.72,19.51,15-12-2020
LONH9CMFWJK3TNT,CUS0ZZKZ7KIL6GF,73394.26,2.77,01-12-2023
LONLWQYORFP6XOA,CUSISSB6BRM4IA0,29101.35,7.51,21-11-2021
LON8T9T36ESZZPN,CUSJP7KWR77HKN9,1362.54,15.42,07-09-2025
LONGNFEGBCNJJ4C,CUSCBBWQF3WGCLI,59195.95,5.89,25-04-2020
LONH6XKAD8HSZ8Z,CUSXBSP1VMGQKV3,47037.08,4.89,19-05-2021
LON1ESWPX0Q9NV1,CUSZ04FGK4R7BDJ,20360.46,9.03,20-10-2025
LON27DGUK1NVZ95,CUSTRZ1QK5GPAF7,21373.26,7.77,17-07-2022
LONGA6ETD4EDSG6,CUSVVWYSV1BXUIE,46252.89,1.36,06-03-2019
LONQ21QHITIYISN,CUSPFA1ZT6DVB5W,52795.07,5.34,17-10-2020
LONGQQIDY78ZF4H,CUSI2PA03PWBZ71,33797.17,9.39,19-10-2025
LONMQ2SX7EB0I6W,CUSZLD68CJVFKXZ,37934.45,4.76,16-11-2022
LONVOHDE1RME69W,CUS454E0WR5JFXR,6805.33,16.26,02-01-2024
LONOQ1YM1A9SHDN,CUS8WRU5AFAHIU5,20460.92,7.09,21-02-2022
LONX8BSQOUJ2ITZ,CUSWLJ2UPAJZR2K,29769.13,14.93,12-01-2021
LON9M4P8RA1H3DH,CUSE3MGK4682O7V,44491.76,11.04,19-10-2023
LON5JYAHLSBGR8G,CUSR8L85SX7FOME,52654.69,10.52,16-01-2025
LONE6UIZUNQ1SVT,CUS1HOSKDO083WU,21479.38,9.73,28-08-2020
LONZPOH3ANUAA2A,CUSSP8XJM8Y1JK3,38946.89,7.67,02-10-2024
LONLO7S67L4FCSZ,CUSCRNWS65MB1E4,17387.25,6.73,11-06-2022
LONX6FNRH47XZ1J,CUSNSQSVJB82J3S,10551.42,12.15,27-11-2019
LONXU1MHMRSXMQ2,CUSOASPY8TTMTG3,500,9.68,22-02-2019
LONPW0M4HDPE2Y3,CUSNCKJI6ZCRIX0,68095.66,5.19,04-11-2021
LON1174SFYY86VU,CUSDXQWBMJ6V9IC,25752.62,8.41,28-07-2025
LONMYIFX9GA45ZW,CUSUCWU8C5U81OY,46323.67,5.63,02-11-2023
LONVWCVCOELSSOA,CUSWYW722XHE6RP,13737.32,13.57,24-10-2019
LONPOKHX1LS2F5K,CUS2D7WDJL4XZKJ,10960.78,5.96,07-08-2021
LON3RFJVFW7I08Y,CUSYS4QGGRUA6T6,12090.1,10.87,25-01-2023
LONJ6QU6OGD5XT2,CUSX8G5GSSCST9M,8182.19,8.72,25-04-2025
LONMUKZWEHKZ9O0,CUSQ1PUX5QNP57K,14018.1,13.52,08-07-2020
LONSHALOJY3QOZ9,CUSBW42ZL60CTEF,23082.67,9.56,10-10-2023
LONQ5BGULMLXYYS,CUS9YE8L9LGVQX4,28982.91,8.78,13-09-2019
LONI65GJWPGBHOW,CUSU1MOD9385SA7,44227.6,4.28,09-03-2024
LONGEW72DD2J21Y,CUSQJXKCNVY4NMQ,16231.5,9.7,01-02-2024
LONBG3WMBE7SDEC,CUS81BII4CDTUZ6,39917.5,4.85,02-07-2021
LON0FD4IRZDM4KE,CUSEEUKK9Q9NWKY,5090.31,13.24,11-01-2020
LONV46ULZRL1746,CUSW4A20QZQ0P9C,24955.81,2.56,03-09-2024
LONA471D3XECOAB,CUSA0WVZN9ZX5GU,30989.63,5.33,09-09-2020
LONHM6B8XYOLCL0,CUSJVQLBBRH3J9Z,34122.22,5.54,20-10-2025
LONH29297VJ9PTH,CUS9TRD3CGVDUCZ,59363.0,11.62,01-12-2021
LONWNJLY6XKLWXT,CUSZVJJC1TEUT29,41115.14,6.99,01-10-2024
LONVGU9P7WQHWKQ,CUSJ2N34L3VHMWQ,21058.92,10.37,27-10-2021
LONFCSWH19XDWPY,CUSX5EME8CF7JU0,46175.13,7.89,19-01-2019
LONXVIXLX0YE25H,CUS5LLS7IRYYQZI,32254.91,8.2,09-10-2021
LONVY9L8S7L3NNJ,CUSU4CUGOOYIW1Z,9868.36,10.14,21-09-2021
LONMUFIOBBNWA7M,CUSYKFD405PYOVR,61838.29,3.26,14-06-2019
LON3STF9SP3H1LS,CUS31VQ5Q979GG3,11426.61,14.11,04-12-2019
LON6341VO2TOUWT,CUSUZ2FGID2V5FQ,500,5.88,24-01-2022
